quantity_donated_kg,quantity_available_kg,shelf_life_hours,storage_temp_C,distance_to_foodbank_km,foodbank_capacity_kg,current_stock_kg,beneficiaries_count,redistribution_priority,donation_month,donation_dayofweek,stock_pressure,surplus_ratio,need_per_km,is_perishable,cold_chain_ok,city_Bathinda,city_Chandigarh,city_Delhi,city_Jaipur,city_Jalandhar,city_Ludhiana,city_Patiala,state_Delhi,state_Punjab,state_Rajasthan,donor_type_Gurudwara Langar,donor_type_Hostel Mess,donor_type_Household,donor_type_Restaurant,donor_type_Supermarket,donor_type_Wedding Hall,food_type_Cooked Meals,food_type_Dairy,food_type_Fruits,food_type_Rice,food_type_Vegetables,food_type_Wheat Flour,storage_condition_No Storage,storage_condition_Room,foodbank_id_FB-02,foodbank_id_FB-03,foodbank_id_FB-04,foodbank_id_FB-05,transport_available_Yes
123.8,71.0,7,1.9,20.2,800,675,140,2,1,5,0.844,0.574,6.6,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
67.3,42.9,19,26.9,17.6,500,147,206,2,2,2,0.294,0.637,11.08,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
72.6,61.9,91,21.9,15.3,1500,938,93,1,1,3,0.625,0.853,5.71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
120.8,71.0,39,32.4,6.5,500,392,552,2,2,4,0.784,0.588,73.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
44.1,37.6,61,1.3,14.9,1500,985,115,1,2,6,0.657,0.853,7.23,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
71.2,65.5,13,3.8,8.4,500,295,319,2,2,5,0.59,0.92,33.94,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
21.5,15.9,68,31.9,15.1,800,363,491,1,1,5,0.454,0.74,30.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
94.5,94.5,62,3.1,8.8,500,403,275,2,2,6,0.806,1.0,28.06,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
137.5,90.3,7,25.0,18.3,800,449,301,0,1,2,0.561,0.657,15.6,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
55.9,34.6,7,4.3,11.0,1000,201,181,0,2,5,0.201,0.619,15.08,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
104.1,72.7,12,28.2,10.3,800,269,217,2,2,2,0.336,0.698,19.2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
73.4,42.7,8,30.9,19.5,500,389,268,2,1,0,0.778,0.582,13.07,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
117.3,73.5,12,5.5,17.9,500,127,189,2,1,1,0.254,0.627,10.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
55.9,51.1,54,23.1,10.2,1500,520,44,2,2,0,0.347,0.914,3.93,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
117.6,80.1,7,25.1,14.9,1000,350,54,2,2,4,0.35,0.681,3.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
150.0,109.3,62,3.3,11.4,1000,430,305,2,2,4,0.43,0.729,24.6,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
156.3,116.3,26,23.4,11.6,500,391,39,2,1,5,0.782,0.744,3.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
70.0,44.1,29,4.3,18.1,1500,1317,158,2,2,0,0.878,0.63,8.27,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
20.5,11.8,24,25.2,28.6,1500,1257,175,2,1,5,0.838,0.576,5.91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
158.9,88.2,31,3.9,5.6,1000,541,258,2,2,6,0.541,0.555,39.09,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
105.3,77.7,45,30.4,16.1,800,663,157,2,3,6,0.829,0.738,9.18,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
66.1,50.8,40,3.2,6.4,1000,171,325,2,2,2,0.171,0.769,43.92,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
106.3,67.0,22,24.5,13.7,1500,518,178,2,1,0,0.345,0.63,12.11,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
199.1,143.1,15,30.6,14.4,1500,814,346,0,2,5,0.543,0.719,22.47,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
147.4,81.9,57,26.1,20.9,500,194,28,2,3,2,0.388,0.556,1.28,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
85.6,55.6,75,3.3,7.9,1000,114,472,2,2,3,0.114,0.65,53.03,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
83.3,47.3,31,22.8,12.8,800,702,150,2,2,5,0.878,0.568,10.87,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
79.9,44.5,128,4.7,4.0,500,321,97,2,3,4,0.642,0.557,19.4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
91.5,88.8,92,23.5,16.8,1500,282,175,2,2,5,0.188,0.97,9.83,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
82.4,67.0,17,3.3,25.2,800,690,157,2,2,3,0.862,0.813,5.99,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
100.4,67.0,29,24.3,22.3,1000,283,335,2,1,3,0.283,0.667,14.38,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
72.6,58.5,152,30.3,10.0,800,550,309,2,2,1,0.688,0.806,28.09,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
93.3,54.3,155,29.2,18.4,1000,489,178,1,2,3,0.489,0.582,9.18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
90.4,59.3,110,3.6,15.5,1000,847,212,1,2,3,0.847,0.656,12.85,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
139.1,115.6,12,1.9,6.7,1000,706,50,2,2,4,0.706,0.831,6.49,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
82.5,70.0,18,27.3,3.5,1500,1275,271,2,1,0,0.85,0.848,60.22,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
110.4,100.8,104,24.0,6.6,1500,264,134,2,1,1,0.176,0.913,17.63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
54.3,34.6,23,4.7,15.2,1000,364,291,2,3,1,0.364,0.637,17.96,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
106.1,80.0,42,26.7,35.5,1500,273,133,2,1,2,0.182,0.754,3.64,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
70.3,44.6,53,4.0,13.2,1000,458,169,2,1,3,0.458,0.634,11.9,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
52.1,67.0,31,24.4,7.0,800,268,70,2,3,0,0.335,1.286,8.75,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
84.1,63.7,99,25.6,13.9,1000,846,299,2,2,5,0.846,0.757,20.07,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
85.3,67.0,22,5.8,10.3,800,93,182,0,2,0,0.116,0.785,16.11,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
60.1,38.6,18,26.6,25.7,1500,1073,374,2,1,2,0.715,0.642,14.01,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
72.0,58.4,160,27.8,13.8,500,153,280,2,1,0,0.306,0.811,18.92,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
102.0,69.0,25,26.5,16.1,1000,519,187,2,3,4,0.519,0.676,10.94,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
101.2,83.3,20,32.5,10.8,1000,745,288,0,2,3,0.745,0.823,24.41,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
69.0,51.8,20,18.9,21.3,800,345,126,2,1,5,0.431,0.751,5.65,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
93.6,90.0,71,3.4,14.5,1500,1407,527,2,1,4,0.938,0.962,34.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
105.2,82.6,10,3.8,25.8,500,217,145,2,1,5,0.434,0.785,5.41,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
95.3,80.1,24,21.5,38.8,1000,397,326,0,2,1,0.397,0.841,8.19,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
102.4,80.3,7,30.7,19.0,1000,846,489,0,3,0,0.846,0.784,24.45,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1
105.9,88.1,63,26.8,11.5,1000,177,252,2,2,3,0.177,0.832,20.16,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
226.3,189.5,16,23.9,21.6,800,174,343,0,2,1,0.218,0.837,15.18,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
116.5,105.3,82,4.1,8.2,1500,257,170,2,2,2,0.171,0.904,18.48,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
70.1,42.9,5,6.0,13.75,1000,227,292,2,1,2,0.227,0.612,19.8,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
72.2,68.4,7,22.1,3.4,500,257,52,2,2,3,0.514,0.947,11.82,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
149.8,109.8,24,4.4,20.3,1000,521,114,2,2,2,0.521,0.733,5.35,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
105.0,90.6,136,21.6,12.1,800,254,353,0,1,3,0.318,0.863,26.95,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
137.9,137.9,8,24.9,20.4,500,420,71,2,1,5,0.84,1.0,3.32,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
59.2,43.0,36,25.3,13.5,1000,873,309,2,3,0,0.873,0.726,21.31,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
50.4,49.0,24,22.0,17.6,1500,1380,400,2,2,5,0.92,0.972,21.51,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
136.9,78.5,56,24.9,18.9,800,588,128,2,2,0,0.735,0.573,6.43,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
185.4,181.5,9,32.9,18.5,800,508,159,0,3,1,0.635,0.979,8.15,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
49.6,29.6,154,33.3,7.4,1500,933,120,1,1,3,0.622,0.597,14.29,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
109.3,77.8,55,23.1,15.0,500,248,302,2,1,1,0.496,0.712,18.88,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
113.5,70.5,10,26.3,16.8,800,485,402,0,2,2,0.606,0.621,22.58,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
125.7,72.1,29,22.6,8.0,1000,156,175,2,1,6,0.156,0.574,19.44,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
55.2,50.0,39,2.8,0.9,1500,1140,227,2,3,3,0.76,0.906,119.47,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
136.9,97.6,19,3.3,11.2,800,595,324,0,2,4,0.744,0.713,26.56,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
81.6,45.1,28,24.6,11.3,500,91,136,2,1,1,0.182,0.553,11.06,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
51.9,28.7,14,4.3,10.7,800,730,246,2,3,6,0.912,0.553,21.03,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
86.0,55.1,138,24.1,12.6,1000,761,205,2,2,4,0.761,0.641,15.07,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
51.3,36.2,39,25.9,12.8,1500,921,346,2,1,1,0.614,0.706,25.07,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
36.1,35.4,14,28.8,60.9,1000,750,149,2,1,4,0.75,0.981,2.41,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
76.0,42.2,38,3.9,31.9,500,123,189,1,1,6,0.246,0.555,5.74,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
68.7,54.3,26,22.0,34.6,800,193,312,2,1,5,0.241,0.79,8.76,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
165.8,67.0,44,27.3,11.0,800,632,287,2,1,5,0.79,0.404,23.92,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
145.2,136.4,29,2.9,13.9,1500,1393,292,2,1,1,0.929,0.939,19.6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
130.8,95.5,31,21.0,8.0,1000,647,214,0,1,1,0.647,0.73,23.78,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
60.2,44.4,31,28.9,13.0,500,157,180,2,1,0,0.314,0.738,12.86,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
58.6,52.6,12,5.9,4.2,1000,569,96,2,2,5,0.569,0.898,18.46,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.6,64.6,10,3.7,3.2,500,414,109,2,2,1,0.828,0.676,25.95,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
116.3,74.0,21,26.7,10.5,1000,436,270,2,2,0,0.436,0.636,23.48,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
144.0,82.3,3,32.1,18.7,1500,417,368,0,1,0,0.278,0.572,18.68,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
113.8,67.1,7,28.2,26.2,1500,437,183,2,2,3,0.291,0.59,6.73,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
135.1,80.9,7,26.5,6.5,1000,459,188,0,1,4,0.459,0.599,25.07,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
31.3,23.3,4,26.5,22.7,1000,631,173,2,3,4,0.631,0.744,7.3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
55.3,40.8,140,30.2,7.5,800,233,188,2,3,3,0.291,0.738,22.12,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
58.6,34.8,9,5.9,3.9,1500,1224,388,0,1,3,0.816,0.594,79.18,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
65.4,58.4,31,28.1,22.4,1500,1209,109,1,1,2,0.806,0.893,4.66,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
57.1,41.9,153,3.3,11.4,1500,784,382,2,2,5,0.523,0.734,30.81,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
72.2,66.3,127,3.2,23.9,1000,748,443,2,1,1,0.748,0.918,17.79,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
125.2,93.0,8,27.7,10.1,1000,891,318,0,3,3,0.891,0.743,28.65,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
122.8,112.0,96,25.0,6.0,800,346,485,0,1,3,0.432,0.912,69.29,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
143.4,124.4,15,4.6,19.9,500,216,289,2,1,2,0.432,0.868,13.83,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
140.1,122.5,7,24.0,21.3,500,296,171,0,2,1,0.592,0.874,7.67,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
161.1,126.6,141,22.4,17.2,1500,747,276,2,1,2,0.498,0.786,15.16,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
139.2,114.0,41,5.4,9.3,1000,826,208,2,2,3,0.826,0.819,20.19,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
104.3,59.7,14,22.0,18.5,1500,277,127,2,1,6,0.185,0.572,6.51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
127.7,89.5,7,21.9,8.8,1500,878,77,2,2,3,0.585,0.701,7.86,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
121.2,95.7,66,5.6,22.5,1500,340,123,2,2,4,0.227,0.79,5.23,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
66.1,63.5,31,4.6,21.7,800,142,118,1,1,0,0.178,0.961,5.2,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
66.0,46.0,8,20.7,21.9,1000,328,342,0,1,4,0.328,0.697,14.93,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
66.7,49.8,114,5.5,10.1,1500,304,176,2,1,6,0.203,0.747,15.86,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
111.3,93.2,45,4.3,14.4,500,304,392,0,3,4,0.608,0.837,25.45,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
